,ids,texts,user_ids,user_screen_name,in_reply_to_user_ids,in_reply_to_screen_names,user_mentionses,created_ats
165,1.37716E+18,"RT @slankdotcom: Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat pukul 20.0…",233525956,sammyfish13,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",3/31/2021 7:40
166,1.37716E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur… https://t.co/Lo2RgLD81w",208866953,SUCOFINDO,,,[],3/31/2021 7:40
167,1.37716E+18,"RT @detikcom: Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping yang dilapor…",2748535542,ryolandafit,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': 69183155, 'id_str': '69183155', 'indices': [3, 12]}]",3/31/2021 7:33
168,1.37716E+18,"Sobat BUMN, tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10jt penyuntikan vaksin.

Menurut Direktur Utam… https://t.co/I9Pl2L0dA1",7.65079E+17,dps_sby1910,,,[],3/31/2021 7:30
169,1.37716E+18,Indonesia Technical Advisor Group on Immunization (ITAGI) merekomendasikan jarak penyuntikan vaksin AstraZeneca ber… https://t.co/VcbfU7ZWiA,88593647,mnctrijaya,,,[],3/31/2021 7:27
170,1.37716E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur… https://t.co/3UixTuKbm7",1.36195E+18,KepahiangBumn,,,[],3/31/2021 7:25
171,1.37716E+18,"RT @jokowi: 16 juta dosis bahan baku vaksin Covid-19 dari perusahaan Sinovac tiba di Indonesia, sore ini. 

Dengan begitu, Indonesia sudah…",1.21224E+18,akramnaji9,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",3/31/2021 7:20
172,1.37716E+18,"RT @slankdotcom: Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat pukul 20.0…",247739578,GatotArief96,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",3/31/2021 7:12
173,1.37715E+18,"RT @jokowi: Indonesia sudah mendatangkan 53,5 juta dosis vaksin Covid-19 dari Sinovac dan AstraZeneca, dan akan datang lagi di waktu-waktu…",439739577,Meliana_1998,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",3/31/2021 7:01
174,1.37715E+18,RT @drpriono1: Vaksin eksklusif....tidak diberkati oleh rakyat indonesia @KADIN_Indonesia @KemenBUMN @biofarmaID https://t.co/XU43V2OlVs,1.16487E+18,Michaelnur77,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}, {'screen_name': 'KADIN_Indonesia', 'name': 'KADIN Indonesia', 'id': 266420798, 'id_str': '266420798', 'indices': [73, 89]}, {'screen_name': 'KemenBUMN', 'name': 'Kementerian BUMN', 'id': 3184723542, 'id_str': '3184723542', 'indices': [90, 100]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [101, 112]}]",3/31/2021 7:00
175,1.37715E+18,"Terkait Embargo Vaksin Covid-19 AstraZeneca dan Novavax, Bio Farma Minta Bantuan Diplomasi Kemlu… https://t.co/ucph1a5a9h",8.11897E+17,KoranBUMN,,,[],3/31/2021 6:51
176,1.37715E+18,"RT @slankdotcom: Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat pukul 20.0…",1455535507,hermanisme_,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",3/31/2021 6:48
177,1.37715E+18,RT @drpriono1: Vaksin eksklusif....tidak diberkati oleh rakyat indonesia @KADIN_Indonesia @KemenBUMN @biofarmaID https://t.co/XU43V2OlVs,185285972,NabilChokeslam,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}, {'screen_name': 'KADIN_Indonesia', 'name': 'KADIN Indonesia', 'id': 266420798, 'id_str': '266420798', 'indices': [73, 89]}, {'screen_name': 'KemenBUMN', 'name': 'Kementerian BUMN', 'id': 3184723542, 'id_str': '3184723542', 'indices': [90, 100]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [101, 112]}]",3/31/2021 6:41
178,1.37715E+18,RT @drpriono1: Vaksin eksklusif....tidak diberkati oleh rakyat indonesia @KADIN_Indonesia @KemenBUMN @biofarmaID,156678495,bon_nugroho,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}, {'screen_name': 'KADIN_Indonesia', 'name': 'KADIN Indonesia', 'id': 266420798, 'id_str': '266420798', 'indices': [73, 89]}, {'screen_name': 'KemenBUMN', 'name': 'Kementerian BUMN', 'id': 3184723542, 'id_str': '3184723542', 'indices': [90, 100]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [101, 112]}]",3/31/2021 6:40
179,1.37715E+18,"RT @slankdotcom: Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat pukul 20.0…",126758339,bang_denny,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",3/31/2021 6:40
180,1.37715E+18,"Hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur Utama PT Bio Farma… https://t.co/F5P0R39noh",3236763518,ForHumBUMN,,,[],3/31/2021 6:39
181,1.37715E+18,"Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur Utama PT Bio… https://t.co/Bz4CBw2Ruv",3239621546,pindad,,,[],3/31/2021 6:35
182,1.37715E+18,Kunci Keberhasilan Indonesia Adalah amannya pasokan Vaksin https://t.co/UHBwDrgUCE,1.34706E+18,TMalaqbi,,,[],3/31/2021 6:34
183,1.37715E+18,Vaksin eksklusif....tidak diberkati oleh rakyat indonesia @KADIN_Indonesia @KemenBUMN @biofarmaID https://t.co/XU43V2OlVs,1.29736E+18,drpriono1,,,"[{'screen_name': 'KADIN_Indonesia', 'name': 'KADIN Indonesia', 'id': 266420798, 'id_str': '266420798', 'indices': [58, 74]}, {'screen_name': 'KemenBUMN', 'name': 'Kementerian BUMN', 'id': 3184723542, 'id_str': '3184723542', 'indices': [75, 85]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [86, 97]}]",3/31/2021 6:32
184,1.37714E+18,@SahabatSaber Banyak negara lain yg perlu vaksin. Kalau di sini banyak yg nolak.... Kirimkan  sebagai bantuan ke ne… https://t.co/l7pXEoZrQ6,9.40178E+17,Atha879,9.20E+17,SahabatSaber,"[{'screen_name': 'SahabatSaber', 'name': 'S A B E R', 'id': 919616833002512385, 'id_str': '919616833002512385', 'indices': [0, 13]}]",3/31/2021 6:21
185,1.37714E+18,"RT @slankdotcom: Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat pukul 20.0…",60084216,RenkaStres,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",3/31/2021 5:46
186,1.37713E+18,"Media Group X Slank mempersembahkan Vaksin Untuk Indonesia.

Saksikan Vaksin Untuk Indonesia, setiap hari Jumat puk… https://t.co/AK0vpJuBLP",17166826,slankdotcom,,,[],3/31/2021 5:43
187,1.37713E+18,"Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur Utama PT Bio… https://t.co/z62zimZTMd",2918220434,KimiaFarmaCare,,,[],3/31/2021 5:29
188,1.37713E+18,RT @KATADATAcoid: Indonesia bukan satu-satunya negara yang terdampak penangguhan ekspor vaksin Covid-19 dari India. Negara lain di Asia sep…,1.21993E+18,dabenone2,,,"[{'screen_name': 'KATADATAcoid', 'name': 'Katadata.co.id', 'id': 552523769, 'id_str': '552523769', 'indices': [3, 16]}]",3/31/2021 5:16
189,1.37712E+18,"RT @detikcom: Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping yang dilapor…",1.34315E+18,SOGOL49688803,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': 69183155, 'id_str': '69183155', 'indices': [3, 12]}]",3/31/2021 5:04
190,1.37712E+18,"RT @detikcom: Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping yang dilapor…",68537961,Jon_tr4,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': 69183155, 'id_str': '69183155', 'indices': [3, 12]}]",3/31/2021 5:04
191,1.37712E+18,@dgipul Sama sekali tdk ada. Bahkan ada pensiunan Bank Indonesia yg langsung protes krn tdk jelas apa yg harus dila… https://t.co/54ILT8YIoV,439142032,agakarebaa,177482520,dgipul,"[{'screen_name': 'dgipul', 'name': 'Daeng Ipul 💼', 'id': 177482520, 'id_str': '177482520', 'indices': [0, 7]}]",3/31/2021 5:02
192,1.37712E+18,"Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping ya… https://t.co/vnCllbHfjl",69183155,detikcom,,,[],3/31/2021 5:00
193,1.37712E+18,"RT @tribunnews: Tembus 10 Juta Vaksin, Indonesia Masuk 4 Besar Negara Terbanyak Vaksinasi
 
https://t.co/IDL0PoD7pV",1209644431,dwyt_farm,,,"[{'screen_name': 'tribunnews', 'name': 'Tribunnews.com', 'id': 124171593, 'id_str': '124171593', 'indices': [3, 14]}]",3/31/2021 5:00
194,1.37712E+18,"Tembus 10 Juta Vaksin, Indonesia Masuk 4 Besar Negara Terbanyak Vaksinasi
 
https://t.co/IDL0PoD7pV",124171593,tribunnews,,,[],3/31/2021 4:57
195,1.37712E+18,"India Batasi Ekspor Vaksin COVID-19, Indonesia Hingga Filipina Kewalahan – suara – https://t.co/T3f05hwN85 https://t.co/GfJrcb7eaa",125288491,opsiin,,,[],3/31/2021 4:57
196,1.37712E+18,"India Batasi Ekspor Vaksin COVID-19, Indonesia Hingga Filipina Kewalahan – suara https://t.co/TAKxZVJnbW",125288491,opsiin,,,[],3/31/2021 4:57
197,1.37712E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Dirut PT… https://t.co/yvDVPELb6g",465493775,indonesiaport,,,[],3/31/2021 4:40
198,1.37712E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",1.21546E+18,SamsulA44787617,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 4:39
199,1.37711E+18,"Sobat PFN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin.
Indonesia masuk dala… https://t.co/XTzI1oph7R",1667761592,StudioPFN,,,[],3/31/2021 4:26
200,1.37711E+18,"@okezonenews dulu Corona berpower 100% untuk menyerang, vaksin apapun ga bisa melawan Corona dan pendapat pak Riono… https://t.co/2PnF4fcrKy",9.81535E+17,B4Setia,47274731,okezonenews,"[{'screen_name': 'okezonenews', 'name': 'Okezone', 'id': 47274731, 'id_str': '47274731', 'indices': [0, 12]}]",3/31/2021 4:24
201,1.37711E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur… https://t.co/glmdZpQpOM",1.2826E+18,PNRIUNTUKIDN,,,[],3/31/2021 4:22
202,1.37711E+18,"RT @KemenkesRI: #Healthies, sudah lebih dari 2 bulan vaksinasi nasional berjalan, per tanggal 26 Maret 2021 sebanyak 10 juta vaksin telah d…",965666748,bellaayundar,,,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",3/31/2021 4:09
203,1.37711E+18,"Sobat BUMN, tepat hari ini, Sentra Vaksinasi Bersama menembus 10 juta penyuntikan vaksin. Menurut Direktur Utama PT… https://t.co/ESuuKF6Y1K",4880730389,TWCMEDIAA,,,[],3/31/2021 4:04
204,1.37711E+18,Penjelasan Efek Samping Vaksin Covid-19 pada Lansia dan Jadwal 14 April 2021 di Balikpapan… https://t.co/DKdIcL0oUt,103551225,tribunkaltim,,,[],3/31/2021 4:01
205,1.37711E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Menurut Direktur… https://t.co/U6atAZwx8D",1487997206,PTBalaiPustaka,,,[],3/31/2021 3:51
206,1.37711E+18,"Gara-gara Vaksin Covid-19 Rusia, Perdana Menteri Slovakia Mengundurkan Diri
 https://t.co/KPzucckKUq lewat @Id-Time… https://t.co/AuyMjFgJKP",1.0653E+18,KangMaman204,,,"[{'screen_name': 'id', 'name': 'Ian', 'id': 13790742, 'id_str': '13790742', 'indices': [107, 110]}]",3/31/2021 3:51
207,1.3771E+18,"#SobatBBI dan #SobatBUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin. 

Men… https://t.co/JzBKcHOdwj",2193432151,bbi_persero,,,[],3/31/2021 3:44
208,1.3771E+18,"@EkoFirman20 bersama masyarakat yang menanti nanti momentum yang tepat untuk antisipasi mencegah CONVIT 19,  Vaksin… https://t.co/n3QMi6czEK",1.33632E+18,EkoFirman20,1.34E+18,EkoFirman20,"[{'screen_name': 'EkoFirman20', 'name': 'Eko Firman', 'id': 1336320496233717761, 'id_str': '1336320496233717761', 'indices': [0, 12]}]",3/31/2021 3:43
209,1.3771E+18,"RT @jokowi: Program vaksinasi massal Covid-19 mencatatkan pencapaian baru. Hari Jumat ini, vaksinasi di Indonesia telah  menembus angka 10…",511728912,SheilaAulia_R,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",3/31/2021 3:42
210,1.3771E+18,"Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping ya… https://t.co/Z18wjoAHN5",104446991,detikHealth,,,[],3/31/2021 3:35
211,1.3771E+18,"Sobat BUMN, Tepat hari ini, Sentra Vaksinasi Bersama telah menembus 10 juta penyuntikan vaksin
Menurut Direktur Uta… https://t.co/yBppgKntpG",1.24094E+18,indofarmaid,,,[],3/31/2021 3:27
212,1.3771E+18,"Menkes Budi Gunadi mengatakan, Indonesia telah melakukan penyuntikan 10 juta dosis vaksin Covid-19 untuk dosis pert… https://t.co/Bpv9ShY2Ts",23343960,kompascom,,,[],3/31/2021 3:25
213,1.3771E+18,"Indonesia tembus 10 juta penyuntikan vaksin Covid-19 #10JutaVaksinasi

https://t.co/ByuJuMw0Uw",161214266,ptintiofficial,,,[],3/31/2021 3:18
214,1.3771E+18,"Sebanyak 1,1 juta dosis vaksin AstraZeneca sudah didistribusikan dan dipakai di 7 wilayah. Apa saja efek samping ya… https://t.co/dybmEgSlLY",104446991,detikHealth,,,[],3/31/2021 3:13
215,1.3771E+18,"RT @kkpgoid: #SahabatBahari, penting banget diketahui nih, vaksinasi di Indonesia sudah mencapai angka 10 juta! Pencapaian jumlah tsb menja…",2601882115,tohatahiru,,,"[{'screen_name': 'kkpgoid', 'name': 'KKP RI', 'id': 2493957026, 'id_str': '2493957026', 'indices': [3, 11]}]",3/31/2021 3:08
216,1.37709E+18,"RT @jokowi: Indonesia sudah mendatangkan 53,5 juta dosis vaksin Covid-19 dari Sinovac dan AstraZeneca, dan akan datang lagi di waktu-waktu…",1.04764E+18,Compangcamping4,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",3/31/2021 3:00
217,1.37709E+18,"""Bantu produk dalam negeri yaitu Vaksin Nusantara sebagai karya bakti terhadap bangsa dan negara, sesuai anjuran Pr… https://t.co/PvmEDwzfvz",1.18695E+18,voidotid,,,[],3/31/2021 2:54
218,1.37709E+18,"Indonesia kapan bebas tanpa masker kayak Australia??
Untuk apa vaksin kalo masih disuruh pake masker. Ga pake maske… https://t.co/EmAKEp3fCH",80253723,AgungChoi,,,[],3/31/2021 2:44
219,1.37709E+18,Indonesia Gandeng Jepang untuk Upayakan Pemulihan Ekonomi Nasional hingga Penanganan Covid-19… https://t.co/bh4jvEssci,58880688,pikiran_rakyat,,,[],3/31/2021 2:42
220,1.37709E+18,Timnas Indonesia persiapan SEA Games 2021 sudah mendapatkan vaksin Covid-19. https://t.co/qjBRAP5u8Z,22126902,republikaonline,,,[],3/31/2021 2:40
221,1.37708E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",1.19446E+18,Iyink7,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 2:24
222,1.37708E+18,Polda Kaltim menggelar vaksinasi perdana astraZeneza bagi 3 ribu anggotanya. Pelaksanaan vaksin dilaksanakan serent… https://t.co/Ig4u3jHHgs,1.31885E+18,IDNTimesKaltim,,,[],3/31/2021 2:19
223,1.37708E+18,"Lho, apa alasannya jarak vaksin COVID-19 pertama dan kedua diperpanjang? https://t.co/Bcy6Mb0zHu",79972522,klikdoktercom,,,[],3/31/2021 2:00
224,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.30184E+18,SannySmith8,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:55
225,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.37282E+18,SingoBarongSMG,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:53
226,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.10864E+18,Novitasari_Din,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:52
227,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.0501E+18,RioMulyana7,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:50
228,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.3018E+18,LukitoSujarwo,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:50
229,1.37708E+18,"RT @Aan_Hantorov: Tahapan dan jumlah dosis vaksin yang sudah tiba di Indonesia. Tetap semangat @biofarmaID !

Indonesia, SEHAT! https://t.c…",1.05009E+18,rahhidayat01,,,"[{'screen_name': 'Aan_Hantorov', 'name': 'IG : aanhantoro', 'id': 1006831238961754112, 'id_str': '1006831238961754112', 'indices': [3, 16]}, {'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [95, 106]}]",3/31/2021 1:49
230,1.37708E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",1209644431,dwyt_farm,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 1:49
231,1.37707E+18,"RT @jokowi: 16 juta dosis bahan baku vaksin Covid-19 dari perusahaan Sinovac tiba di Indonesia, sore ini. 

Dengan begitu, Indonesia sudah…",1.32582E+18,Mughni_Majesty,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",3/31/2021 1:43
232,1.37707E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",1.2312E+18,JaN_EtheS_,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 1:43
233,1.37707E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",9.17031E+17,TeyengCekap,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 1:39
234,1.37707E+18,"Kasus Covid-19 di India naik, akibatnya negara ini akan lakukan embargo vaksin AstraZeneca. Embargo vaksin akan mem… https://t.co/eD7XFp64sX",23343960,kompascom,,,[],3/31/2021 1:19
235,1.37706E+18,"RT @KemenkesRI: #Healthies, sudah lebih dari 2 bulan vaksinasi nasional berjalan, per tanggal 26 Maret 2021 sebanyak 10 juta vaksin telah d…",1.29485E+18,pkmpat3bjr,,,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",3/31/2021 1:07
236,1.37706E+18,"Halo, Lur!👋

Saat ini, Majelis Ulama Indonesia (MUI) mengeluarkan fatwa soal kehalalalan dari Vaksin COVID-19 Astra… https://t.co/Ns1tyAUt1I",7.55673E+17,kominfodiy,,,[],3/31/2021 1:00
237,1.37706E+18,"RT @KemenkesRI: #Healthies, sudah lebih dari 2 bulan vaksinasi nasional berjalan, per tanggal 26 Maret 2021 sebanyak 10 juta vaksin telah d…",1.32255E+18,Medis_update,,,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",3/31/2021 0:53
238,1.37706E+18,RT @IDNTimesSulsel: Bengkak dan nyeri usai vaksinasi disebut wajar https://t.co/3HIEk56AK9,388190238,idntimes,,,"[{'screen_name': 'IDNTimesSulsel', 'name': 'IDN Times Sulsel', 'id': 1318859059781455873, 'id_str': '1318859059781455873', 'indices': [3, 18]}]",3/31/2021 0:50
239,1.37706E+18,Bengkak dan nyeri usai vaksinasi disebut wajar https://t.co/3HIEk56AK9,1.31886E+18,IDNTimesSulsel,,,[],3/31/2021 0:49
240,1.37706E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",7.55691E+17,ytri1209,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 0:38
241,1.37706E+18,"RT @KemenkesRI: #Healthies, sudah lebih dari 2 bulan vaksinasi nasional berjalan, per tanggal 26 Maret 2021 sebanyak 10 juta vaksin telah d…",182728598,putriarumislami,,,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",3/31/2021 0:32
242,1.37705E+18,"RT @narkosun: Jumlah penduduk yg sdh divaksin tembus 10 juta orang. Kecepatan vaksin 500 ribu per hari. 

Vaksinasi sukses, Indonesia sehat…",9.72358E+17,FaGtng,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",3/31/2021 0:16
243,1.37705E+18,"Langkah awal menuju pembelajaran tatap muka, Universitas Islam Indonesia memberikan vaksin covid-19 kepada seluruh… https://t.co/yWCyAOXVBr",68930552,mediaindonesia,,,[],3/31/2021 0:06
244,1.37705E+18,Tanggapan Pemerintah Soal Survei Mayoritas Masyarakat Ingin Lihat Prabowo Vaksin: Juru bicara vaksinasi Covid-19 da… https://t.co/R3jv8k96tu,456426648,merdekadotcom,,,[],3/31/2021 0:01
245,1.37705E+18,"RT @tr4veldysy: @dokterMade Bolehkah saya meratapi keGOBLOGan nan hakiki pemerintah Indonesia? 

😭

Apalagi pas lihat kericuhan antara SatG…",236639447,dokterMade,,,"[{'screen_name': 'tr4veldysy', 'name': 'Dwiyana Syahputri', 'id': 1084337194070769664, 'id_str': '1084337194070769664', 'indices': [3, 14]}, {'screen_name': 'dokterMade', 'name': 'IMCW', 'id': 236639447, 'id_str': '236639447', 'indices': [16, 27]}]",3/30/2021 23:57
246,1.37705E+18,"@dokterMade Bolehkah saya meratapi keGOBLOGan nan hakiki pemerintah Indonesia? 

😭

Apalagi pas lihat kericuhan ant… https://t.co/pquzMAOa6y",1.08434E+18,tr4veldysy,1.08E+18,tr4veldysy,"[{'screen_name': 'dokterMade', 'name': 'IMCW', 'id': 236639447, 'id_str': '236639447', 'indices': [0, 11]}]",3/30/2021 23:55
247,1.37705E+18,"@tempodotco Alhamdulillah, Saya tegaskan lagi bahwa ayo percepat vaksin merah putih dan perbanyak vaksin sinovac se… https://t.co/LOARjkmav0",9.81535E+17,B4Setia,18129942,tempodotco,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': 18129942, 'id_str': '18129942', 'indices': [0, 11]}]",3/30/2021 23:51
